video_id,video_title,link,author,text,likes,sentiment,confidence_score
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@josefanascimento7107,ui.Bredajjjnhqbjh tvcrkrļeeoonthk,0,neutral,0.8132830262184143
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@kotyhorochko5586,One Direction müzik grubu,0,neutral,0.8549318313598633
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@murat26_31,öyle yada böyle le cola:D,1,neutral,0.7969474196434021
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@juanramoncoronel5127,Polca paraguaya,1,neutral,0.6543993353843689
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@ahmetuyanik,ben de diyorum bu sample nereden tanıdık geliyor şu anda saat 00:23 mutfağa gidiyordum bu reklam vardı dedim ben bunu duydum daha önce . 1D grubunun One Way Or Another sample sını kullanıyor.,4,neutral,0.7814083695411682
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@Kretek35,"Nedir bu şarkı ve beste çalma merakı bu Türkler'de ?  Haa tabi , Türkiye'de  bu kalitede bir beste yapacak grub sayısı bir elde sayılacak parmak kadar az olursa böyle başkalarından çalarsınız işte. Neyse...zaten coca cola reklamına fon müziği olarak mehter marşı,  Arif Sağ ya da İbraam Tatlıses gitmezdi.",0,neutral,0.7563671469688416
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@meryembilir1382,this is coca cola yeah,0,positive,0.5511402487754822
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@alleyna3837,Abi bunun uzun versiyonunu yapın çok eğlenelim,3,neutral,0.6956007480621338
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@selenagomez7471,Bir kere o şarkl çok eski one direction un 2013  şarklsly dl  zayn malik ayırmadan yapmışlardı ama Coco kola reklamı bunu çalmlş you tube nun terilf hakkl atmasl lazlmdl o şarklyl çalamaz abi  başka şaklml bulamamlş  da bunu koymuş vallla ben  olsam direk terif hakkl atardlm ya ne bu böyle hakkl yok Coco kola nln you tube sen de şu reklaml ya terif hakkkl attı ya da kardll hangisi ????? Bu arada o şarkl 21 .  02. 2013. Cumartesi çlktl haberinin olsun you  tube  😡😡😡😡😡,1,neutral,0.5814375877380371
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@muratoren06,Blondie -One Way,1,neutral,0.7726238965988159
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@emrahceylan902,Şarkı blondie grubuna ait öne direction ile alakası yok,13,neutral,0.7654240131378174
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@myeonxing,Televizyonda görür görmez uçtum woah,7,neutral,0.7897992134094238
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@sodiumm11,One direction ❤❤,8,positive,0.909729540348053
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@koroglu35,Coyote ugly,0,negative,0.8753570914268494
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@hacerdelikanl6137,"Arkadaşlar, One Way Or Another şarkısı Blondie'nin şarkısı, One Direction yalnızca cover yaptı şarkıya, bilginize:)",1,neutral,0.5194830894470215
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@r.sakina,One Direction😍😍😍😍😍😍😍😍😍😍😍,11,positive,0.9521668553352356
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@rosesanglante7973,ONE DIRECTION❤️❤️❤️❤️❤️❤️FOREVER❤️❤️❤️❤️❤️,14,positive,0.9686246514320374
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@rosesanglante7973,ONE WAY OR ANOTHER,1,neutral,0.6060594916343689
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@fansmusicarianatordirectio9699,ONE DİRECTİON ONE WAY OR ANOTHER,21,neutral,0.7440569996833801
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@fansmusicarianatordirectio9699,ONE WAY OR ANOTHER,15,neutral,0.6060594916343689
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@aylacakroglu8562,Arkada ki yakışıklı kim öyle sarışın bir de bulanık yapmışsınız başrolün önüne geçmesin diye,6,neutral,0.6440675854682922
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@cemre6188,efsane,3,negative,0.6304022073745728
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@meryembilir1382,arkadaşlar ingilizceyi iyi bilirim ( english),0,neutral,0.7474654316902161
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@bulut4391,gerizekalı nshwgtehj,0,neutral,0.7387411594390869
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@eniyi2.arjantinli563,@meryembilir1382  2 yıl olmuş şimdi bu yorumları yazdığın için pişman mısın?,0,neutral,0.734182596206665
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@aychanted,Sen öyle san,3,neutral,0.7347212433815002
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@aychanted,Şarkının 1D nin olmadığını biliyorum ama onlar şarkıyı kendileri seslendirip bir klip için harcayacakları parayı Comic Relief e bagisliyorlar yani alakaları var,0,neutral,0.6868047118186951
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@naiamarque9652,ffg,0,neutral,0.5480430722236633
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@ravzanur5601,Kıvanç tatlıtuğ,0,neutral,0.6658984422683716
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@НиколайПетренко-ы2т,Нр,0,neutral,0.6724043488502502
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@onlyelf7604,Sarkiyi radyoda duyar duymaz buraya kostum gercekten bu sarki mi? diye  ksbsksbsk,5,neutral,0.7430954575538635
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@asf-e7i,One Direction diyen küçük çocuklardan önce Blondie diyelim :)),12,positive,0.4956616759300232
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@Isimsiz2019,One direction dan calinti en sevdigim sarki hatta,31,neutral,0.8895427584648132
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@Elizabeth_secret_,One direction 😆😆,27,positive,0.6349918842315674
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@Elizabeth_secret_,One way or another😍😍,19,positive,0.8902512788772583
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@ipekmuslu3497,Directionerlar burada mi??,58,neutral,0.8830780386924744
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@derinmalik8286,One direction 🖤,33,positive,0.5512813329696655
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@slanuryagc9173,ONE WAY OR ANOTHEER YEEEAAAHH,27,neutral,0.5891042947769165
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@mirso6283,Maybe English words?,6,neutral,0.8579398989677429
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@mementovivere2874,DIRECTIONERS ARE HERE.,50,neutral,0.751672625541687
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@melisacalugareanu5845,One direction telif atmadan,56,neutral,0.8506011366844177
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@yagmurarslandas,One Way or Another ♡,42,positive,0.6337292790412903
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@melisaaydn7793,ONE DIRECTION,37,neutral,0.6081455945968628
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@pepsi7549,Coca-Cola!! Pepsi es mejor!,1,positive,0.9271290302276611
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@솝방탄,One directiiooğğğnnn,39,neutral,0.7617689371109009
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@sevvalzeynepozdemir8349,ONE DIRECTIONNNNNN~,26,neutral,0.7617638111114502
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@sevvalzeynepozdemir8349,ONE WAY OR ANOTHER AAAAAAAAAĞ!,36,neutral,0.668048083782196
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@gulsmaykrt,Bu şarkı one way or another in şarkısı ckmxkxs,1,neutral,0.7845202684402466
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@realser9,Super!  🙌💖,3,positive,0.965838611125946
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@seratxgcyxyyruuecancan8432,Bu saatten daha da,0,neutral,0.6533606648445129
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@MarcosAntonio-jk7gk,O9 u,0,neutral,0.6105855703353882
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,@poindexter1023,Blondie adamdir,3,neutral,0.8090213537216187
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@Ohioprogamer123,Im the latest,0,neutral,0.84344482421875
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@gennarocarlo9266,🏳️‍🌈🚫,0,neutral,0.7103931307792664
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@gennarocarlo9266,on,0,neutral,0.5699448585510254
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@pdr770,בפטנט עסקי.,0,neutral,0.6722008585929871
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@SouLife999,Trash,0,negative,0.7955213785171509
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@Raiyan1093,"Coca-cola just turned off the comment section of ""This is my coke"" video. So I am gonna comment my comment in every video I can.
We, the Bangladeshi people, residents of a third world country, conducted a buoykott (Deliberately misspelled to avoid removal (Dunno if its gonna help)) program for jio-nist organizations in response to another jenoside conducted in the P country. It really hit them hard and they had to make e low-class defending AD to control damage. Being a US-based channel they could not even pronounce the name of the jenosidal maniac illegal settlers. This is our win. I invite brothers from other countries to participate in this.",0,negative,0.49598610401153564
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@Heksbbs15,Pepsi is way better than,0,positive,0.6143553853034973
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@DeltoCarvalho,🔺️😎👍🔻 Excellent dear friends and partners!,0,positive,0.9763176441192627
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@MasterCriminal0,"how dare does a big company like cola post this degenerate LGBTQ stuff, im so disturbed.",1,negative,0.9787158966064453
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@rabilde,COCA COLA,1,neutral,0.6188299655914307
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@rzdnx,Omg 43m view 3k likes 😂😂😂,1,positive,0.6607843041419983
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@littleretroship6403,What a year before COVID,1,neutral,0.6271640062332153
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@Wodkaholic,Gotta be less white,0,neutral,0.5925248265266418
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@qngqng9671,S1s,0,neutral,0.636492908000946
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@aurestinofranciscodossanto4184,"Boa tarde senhores é senhoras. Olha é stomos
Trabalhando.em forma. Para à judar à empresa
À tocar osevisó para Cima
Com muito força é garras
Mas também é Esperança
Com Música é Brincadeira
É alegria. Com às novas
Tecnologias já está à qui
Cada dia chega mais para
Melhorar às nóssas vida
Que às mlhrres maravilhosa. Agora com
Amrcede bénz ficou melhor.
Eu quero da au meus parabéns pelos serviços
Prestados. Obrigado é 
Um feliz Natal é um Próspero anovo é todas
Aniversário ante juntos
Com acoca. Umabrço 
Beijos é atodos jornalista.
Para todo Brasil. Deus
Abénçoe. Em familia.",0,neutral,0.823780357837677
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@thanhoanvan1914,LmkdRdddgkdgdkgodkddoddpgo,0,neutral,0.6699308753013611
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@mancal5829,"Stop showing this perverse, leftist ad every single time. That's harassment. Stop it, stop it, stop it! I will never buy Coca Cola again nor will my family, and I'll certainly tell my friends to stop consuming it. Disgusting.",0,negative,0.9815950393676758
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@lilpokker4022,"Esta bien el mensaje o que se yo pero alv ya dejaron en claro que esta bien no es necesario más ya no hay gente el cual los critique o les diga algo y si lo hacen pos es problema de ellos 
Pta madre llevo 10 vídeos donde sale el mismo anuncio a cada rato",0,neutral,0.7858913540840149
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@jesuseleazarmateo8636,Hola,0,neutral,0.5146113038063049
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@ottonieltorresrodriguez2144,"Where are the polar bears and the Claus man. This is repulsive and making me educate my children, your future market, to stay away from you",0,negative,0.9666287302970886
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@matt-the-twat,it was prolly an ad on a bunch of videos,0,neutral,0.6642358303070068
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@AshTrapito_SobreNatural,Y puedes saltarlo a los segundos?,0,neutral,0.8676016926765442
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@jdec1973,🤢🤢🤢,0,negative,0.888035774230957
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@evolas2,"En parte es un buen video,",0,neutral,0.7885555028915405
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@truji2582,ositos coca-cola >>>>>>>>>>> Is VienNa LgBt FriEndLY?,0,neutral,0.8945640325546265
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@kykagi2678,Degen de pendejiar estúpidos,0,neutral,0.7746381759643555
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@MrBreadfan17,"ok, youtube, stop sending me this nasty, repulsive, depraved commercial",0,negative,0.9803255200386047
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@mauriciomartinez6970,"Vayan a ser homosexuales a otra parte, me tienen arto con este anuncio",0,neutral,0.8019752502441406
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@davidparedes7969,Ya hasta cuando tengo que ver esto cada video me sale esto,0,neutral,0.8192852139472961
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@fjiturralde,Por estos anuncios es que solo voy a tomar Pepsi,0,neutral,0.8475720882415771
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@misaelsalgado40,"A lo bueno le llamarán malo y a lo malo bueno 
Ya estamos en ésos tiempos",0,neutral,0.8193904161453247
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@angelomartinez2306,ññs,0,neutral,0.6130925416946411
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@podemosllegaralos10subs43,Y esto que tiene que ver con gaseosa?,1,neutral,0.830361545085907
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@marinagonzalez9409,Odio.los anuncios,0,neutral,0.7351745963096619
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@floreliahernandezparedes0763,"Se corrompió la humanidad ya se creen con derechos lo más triste es que todos se van para la paila mayor allá satanás los espera, creanlo o no si no se arrepientan le piden perdón a DIOS, se queman por la eternidad, se destraviaron de lo natural se les entrnebrrcio el razonamiento, se han entregado a pasiones vergonzosas, hombres con hombres y mujeres con mujeres, si no aman a Dios, Dios los entrega a una mente reprobada.",1,neutral,0.7800477147102356
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@edisonmontoyatoro3918,"Cocacola es la peor bebida para tomar....



Espero desaparezca del mercado",0,neutral,0.6817263960838318
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@Mundodeari,"como siempre, Cocacola cumpliendo con su parte en la agenda lgtvhijklmnopqrstuvwxyz, por lo menos disimulen.",0,neutral,0.8256846070289612
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@juliethoviedocorrea6605,menos mal no es una idiologia y no adoctrinan...no al lgtb ... esto es la revelion del hombre contra el hombre,0,neutral,0.724400520324707
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@franceliacamacho1322,Alcazar de Colon Republic Dominicana 🥰🥰🥰🥰,0,positive,0.966164231300354
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@experienciahygge1453,"anuncio fastidioso de la falsa felicidad de esta empresa,",0,neutral,0.7559824585914612
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@Erre_Ka_Ese,Coca-Wind 2019,0,neutral,0.8766731023788452
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@sol-pt4st,*JAJAJA COCA-COLA DESTAPA TODOS LOS HUECOS QUE APESAR DE LA ADVERSIDAD PERMANECÍAN TAPADOS*😂😂😂,1,neutral,0.7522496581077576
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@magicalwizard9539,?????,0,neutral,0.5207073092460632
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@fabiolacorvera8892,Y vos anda a ser heterosexual a otro lado,0,neutral,0.8464235663414001
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@mauriciomartinez6970,아미 양 loca,0,neutral,0.8184822201728821
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@sol-pt4st,*El Oso Polar resultó Osa y... La Osa Polar se cambió de sexo también y ahora es caballo***😂😂😂😂😂🤔,0,neutral,0.7033678889274597
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@davidnarvaez1757,No one cares,1,negative,0.6935461163520813
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@thenotary3579,hay maric@ coca▪cola. saco un rewind,0,neutral,0.8912240266799927
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@daniellondono6688,I'M DONE WITH.YOU¡,1,negative,0.5001174807548523
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@MarisolCarrasco,Y el Oso Polar? #nomeinteresa tu agenda progresista,0,neutral,0.8799247145652771
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@guillermogavarrete598,"Cada video que quiero ver me sale el anuncio, que molesto....ya sabemos que dominan el mundo, pero al menos no sean tan abusivos...",1,neutral,0.7067221403121948
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@mancal5829,"Stop showing this garbage ad in every video I see, you perverts!",0,negative,0.9774405360221863
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@dani92linkinpark,Joden con esta agenda de la elite coca cola cada 2minutos con la propaganda,1,neutral,0.8545060157775879
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@julianchelo4568,Oh yes un coca cola youtube rewind 2019 politicamente correcto y amistoso con las minorias  (?),13,positive,0.4997989237308502
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@gabrielaprunaaigaje9642,No quiero ver más ese anuncio,0,neutral,0.7773167490959167
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@mancal5829,Don't drink Coca Cola. It's unhealthy in more ways than one.,5,negative,0.9681029319763184
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@daikanyt1244,Les faltó el baby shark,1,neutral,0.8039394617080688
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@adrianamarcelabertrand1800,"I'm sick of this ad, it appears like 3 times in one video. Please, remove it. It's not going to make the people buy more coke",13,negative,0.9670239686965942
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@migueleduardodavilasanchez1117,"Consideró que cocacola debe enfocarse en dar publicidad en cuanto a su marca no tratando de imponer ideologías de una manera invasiva en cuanto a lo que uno quiere ver en el canal de YouTube. Porque cada persona tiene derecho a pensar, y no he visto un anuncio tan repetitivo que trate de cambiar la manera de pensar de las personas que han considerado que lgbt no es la respuesta correcta al tema de la sexualidad también pediría que Calcula Que respete la manera de pensar de los que piensan distinto al tema",5,neutral,0.7776819467544556
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@rafaelcampot.9224,Stop the agenda say no to coca cola.,6,negative,0.6085182428359985
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@danieldelacruz9583,"Cocacola por segunda vez consecutiva, es el contaminante de plástico número 1 a nivel mundial",8,neutral,0.8040635585784912
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@maribelguerrero9534,Nooo entiendo por q ponen ese comercial ????q me quiere enseñar o q significa,0,neutral,0.7271970510482788
yl2yYgYXabQ,A year to share,https://www.youtube.com/watch?v=yl2yYgYXabQ,@elianverdesoto4522,Coca cola SPAM!,2,neutral,0.5211719274520874
