video_id,video_title,video_link,video_views,publish_video_year,video_title_language,author_comment,comment,likes_comment,sentiment_comment,confidence_score
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@يزنعياش-ط7ض,ت,0,neutral,0.491105318069458
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@jessicacristina5043,Coca cola e muito bom.,0,neutral,0.7125296592712402
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@dilekkras8038,"Mk,",0,neutral,0.5750171542167664
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@maymun3634,one direction'a para veripde kullanabilirler. Çaldıklarını sanmıyorm koskoca sirket,0,neutral,0.7348710894584656
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@serhatflawless5337,とるこじんのとるこ türkiye vermez asla,0,neutral,0.7042147517204285
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@maymun3634,@serhatflawless5337   bütün şarkıyı satın almayacaklar sadece kullanmak için para verecekler diyorum,0,neutral,0.6483099460601807
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@hilalyldrm8002,2ertuyyyyrrtttggyyuu,0,neutral,0.6680086255073547
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@metnzk265,Öl,0,neutral,0.5417779684066772
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@ihsanyildiz131,@ibrahimustun6441  hehehe,0,positive,0.7678582072257996
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@ihsanyildiz131,@ibrahimustun6441  ayn yalan sanane sanane,0,neutral,0.861121416091919
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@ibrahimustun6441,Tamam dediğim herşey için özür dilerim,0,neutral,0.7136228680610657
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@mzoedits8354,Atlarin  vidyosu,0,neutral,0.682242214679718
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@hasaneski1547,Ml,0,neutral,0.5345438122749329
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@hasaneski1547,"Afiyetu ğ
Pepee Tebrikler. afiyet",0,neutral,0.7830821871757507
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@hidayetguler70,Aynen ya bazen annem babam oldu oluyor yanımda birden çıkıyor yüzüm kızarıyor ya,1,neutral,0.6905671954154968
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@hamzasardogan532,Bir,0,neutral,0.4706825613975525
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@songulozyay2909,Araba oyunları,0,neutral,0.7083654403686523
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@arandomguy7481,One way or another galiba,0,neutral,0.7244333028793335
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@alikocygt9234,Oktay nasılsın bir de bu yüzden,1,neutral,0.6029625535011292
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@alikocygt9234,Mustafa 20181022_231341 nasılsın,0,neutral,0.7407893538475037
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@iemnguyen4187,8,0,neutral,0.49348846077919
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@slacnyk1543,"Emin Gun Blondie , One direction  ikiside soyledi adı  one wan or another",0,neutral,0.8672243356704712
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@saymkyak9223,J,0,neutral,0.5566536784172058
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@barisdogan1510,awa awa þ,0,neutral,0.6136893033981323
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@esmaemrekardesler5798,awa awa hı,0,neutral,0.7532635927200317
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@satk1283,BRAVO LAN ASLANSIN,0,neutral,0.7459962964057922
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@lenutria2917,"Verguenza en coca cola for me argentina el dia de hoy . Lamentablemente de todos los regalos disponibles para el sorteo solo regalaron un juego y un pad para mouse. Los sorteados para los grandes premios no estaban presentes, ni en el dia de ayer ni en el dia de hoy. Todo el dia esperando por el evento de coca cola y no lo gano nadie. No es por mi pero nadie gano nada, no puede ser . Se le consulta a la que organizaba el evento y dice que son condiciones que se llamen a 4 personas. Al no estar se sortea online por la aplicacion . En la aplicacion en ninguna parte habla de un sorteo y ademas para que es precensial el sorteo si despues lo sorteas online . Gran descepcion de esta gran compañia. Fueron el centro de todas las marcas y el que menos sorteo cosas a sus clientes.",0,neutral,0.7787729501724243
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@eminekarpuz7270,Gotunuze sökün şişeyi,5,neutral,0.6454447507858276
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@NOBOYOA,Bi de şu gaz oranını eski haline getirseniz de içerken küfür etmesek hala aynı ne zaman düzelecek diye. Bırak dolaba koyup gün içinde içmeyi sofrada dayanmaz hale geldi aç dök fıs. Gaz yok oluyor?!..,0,neutral,0.7175598740577698
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@trustno1339,🏃🏻‍♂️🏃🏻‍♂️🏃🏻‍♂️🏃🏻‍♂️,0,neutral,0.8312234282493591
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@kasimturan751,Çok güzel 👍👍,2,positive,0.7204453945159912
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@nilistatic,"Reklamın Mesajı:*Nasıl istersen içersin, ama kolamızı içmeye mecbursun*",33,neutral,0.7317789793014526
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@alisertali6275,Wan mey orı nana,4,neutral,0.6804901361465454
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@srokasurowa,When Christmas Comercial ? Im Waiting for this :D,0,positive,0.8592777848243713
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@mariagoncalves5203,Quero as musicas que estava sertaneja e jovem guarda enternacional ezilo zalo encotro milagroso e outras por favor,0,neutral,0.8525363206863403
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@realser9,Guten Tag 🙌,4,positive,0.6482596397399902
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@yyepyepyepyep,Djsmzdmams,2,neutral,0.6456716656684875
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@satk1283,aynen,1,neutral,0.5739925503730774
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@sinanaltinbas3650,0,0,neutral,0.5038641691207886
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@sametcanaktasamets4645,Kasim Turan sencokguzeksi,0,neutral,0.7178916931152344
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@awaawa3237,Reklamlarıyla beyin yıkıyorlar ve insanlar hep aynı kolanın reklamını nekadar çok görürse o kolayı alıyorlar insanların beynine kazıyorlar insalarda bunu tatlı yada güzel olduğunu zan etikleri için alıyorlar çünkü reklam o etkiyi yapıyor,4,neutral,0.6772604584693909
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@yyepyepyepyep,"Reklamın Mesajı: Nasıl istersen içersin,ama kolamızı içmeye mecbursun.",3,neutral,0.7003653645515442
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@برهومةبرهومة-ف5ف,هننزءذذييؤرر,0,neutral,0.7362115383148193
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@betulsaltik7888,haklisiniz,2,neutral,0.6210010051727295
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@kerimduman8020,Ddx,0,neutral,0.5558947920799255
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@mrfaruk244,"@awaawa3237  
Ye Gr ve

M



. Ml
Nu",0,neutral,0.8177432417869568
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@yunusemre0707,Fdxfdsqqp9 de 6 bir,0,neutral,0.7676273584365845
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@dilankamal6776,ee,0,neutral,0.5690625309944153
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@nursemakilic7771,Yuuu,0,neutral,0.5089660286903381
47m0I4uU5mw,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar. (Short Version)",https://www.youtube.com/watch?v=47m0I4uU5mw,5478973,2018,tr,@yyepyepyepyep,What,0,neutral,0.5307364463806152
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@candacewebb120,Coca-Cola ❤,0,positive,0.9344123005867004
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@egereis27,Coco Cola vs Pepsi tat deneyimde Coco Cola (Coke) daha üstün tatda,0,neutral,0.758190393447876
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@Medinesoydogann,22,0,neutral,0.5101730227470398
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@股市-v4d,#不要不要playboy',0,neutral,0.7250758409500122
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@fatimecarfi2014,Oğlumun bir iki  yaşlarında bayıldığı reklam şimdi 3 yaşında meleğim ya geleceğe anı olsun🌹,4,neutral,0.8082034587860107
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@Anna-ks1pr,Coca - Cola! your ad just WOW!!!!👍,0,positive,0.9843077063560486
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@gizemli_dook9594,Bayılıyorum Coca cola reklamlarına. Çok eğlenceli,1,neutral,0.6939444541931152
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@walusimbijonathan3821,I love sugar★★★★★★★,0,positive,0.9797238111495972
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@marialarissa892,Lvxhskg nge,0,neutral,0.6314322352409363
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@adrianperez5035,N,1,neutral,0.5033966302871704
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@mustigame9435,Çok güzel ya,1,neutral,0.6435433030128479
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@emirkarakas7085,One Way blondie aq,1,neutral,0.8560901284217834
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@nguyendo9146,Jj,0,neutral,0.583763837814331
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@mariajoseferreira9028,Amado Batista,0,neutral,0.7900895476341248
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@luciasantos8895,Siv,0,neutral,0.5908424258232117
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@johanv4340,112,0,neutral,0.5398014783859253
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@СергейНоваковский-г8ь,Ьь.дождливуюъъ,0,neutral,0.7751763463020325
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@yusufbarkodat3515,cv5fffffd zrkkslaldmxnxjzzhsaazx vyp,0,neutral,0.7641192674636841
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@emreemmi1748,Orjinal şarkıdan daha çok beğendim 😍,1,positive,0.6824286580085754
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@aysenurcorten4586,Herkes one direction yazmış ama Bu şarkı one directionun değil😂,1,neutral,0.7985315322875977
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@mensuresahintekin5001,Çünkü 1D!,1,neutral,0.6227526664733887
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@alimusayev4911,"One Direction Coverladı ve Blondie-den Daha Çok ünlendi , daha fazla kişi tanıdı.",1,neutral,0.8391754627227783
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@felicityfornow1664,"Yuh yani ingilizler,çinliler,japonlar türkçe anlıyor mu??",0,neutral,0.7392805218696594
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@Amiktus,"Şarkıyı hala ilk 1D çıkardı sananlar var. Telif diyenler var, bu nedir Allah için? Bi gidin bu kadar emin olmadan yorum yapmayın. Yazın su YouTube a blondie one way or another diye bakayım. Hatta ona bile inanmıyorsanız Driver Parallel Lines ta da oyunun başında çalardı bende küçükken öyle öğrenmiştim. Böyle yorum yapıp oldlari cildirtmayin.",1,neutral,0.7413777709007263
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@selmaakdere679,kanda zehir şerefsizlikte 1. siniz,2,neutral,0.7922903895378113
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@judgecico7463,Van daaayyırekşın'dan daha güzel olmuş tebrik ederim.,1,neutral,0.7107728123664856
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@serkanhamzaozer3879,Ben müziği seviyom ya siz neresini seviyorsunuz,1,neutral,0.7052926421165466
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@notasilane,Şarkıyı bir tek ben mi Thunder'a benzetiyorum?,1,neutral,0.716517448425293
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@theexes,O değil de Euro4 standartlarından sonra Coca Cola'nın tadı kalmadı göz yaşartan asiti özledik bardaktan yüzümüze gelen sıçramaları özledik ...,2,neutral,0.717784583568573
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@ahmeterol3768,u,0,neutral,0.5066860914230347
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@yagmurryldrmm293,One direction,0,neutral,0.6816093325614929
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@ceylaner7630,Jsheyeyeyyeyyeyyyey😡😡😡😡😡😡😡😡😡😡😡😡😡😡😴😆🍕🍗🍗🍖🍗r,0,negative,0.92245352268219
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@ceylaner7630,"G
Vbvbbhehh",0,neutral,0.6697686314582825
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@kyominaa,"One drüctondan kop
yöa 😬😬😬😬",1,negative,0.7075930237770081
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@gulsmaykrt,Ya abone olup videolarıma like atan inş matematikten 100 alır amin,0,neutral,0.748730480670929
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@rotblodd,one direction 😍😍❤❤❤❤😍💖💋🌹,6,positive,0.9651788473129272
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@umitkaragoz8668,One directon! !!!❤❤❤❤,8,positive,0.9507704973220824
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@wrldbestistaken,One direksiyon ne??,0,neutral,0.8174305558204651
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@azempapatya5447,ONE DİRECTİON,4,neutral,0.6251096129417419
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@selinakertmen4813,Blondie'nin şarkısını one direction şarkısı sanan aptal bir ergen kitlesi yorumları işgal etmiş,1,neutral,0.788243293762207
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@celikkapialtunhan9438,sizin reklamınızın a.k dakkada bir reklammı olurlan,0,neutral,0.6892140507698059
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@omer084,Ne iğrenç müzik ya kafa s.*kiyor yaptığınız reklama tüküreyim  DisLike :/,0,negative,0.6616607904434204
fnFKMxxZYTs,"Öyle ya da böyle, muhteşem Coca-Cola tadıyla yaşadığın her anın tadını çıkar.",https://www.youtube.com/watch?v=fnFKMxxZYTs,5460168,2018,tr,@alimusayev4911,One Direction Coverladı ve Blondie-den Daha Çok ünlendi daha çok kişi tanıdı.,0,neutral,0.8441187143325806
